CustomerId,FirstName,LastName,CountryCode,City,BirthDate
23032,Dewayne,Rush,BE,Brussels,10/01/1990
23033,Heath,Clayton,PT,Lisbon,01/09/1997
23034,Karla,Newton,DE,Düsseldorf,07/23/1949
23035,Mariana,Wallace,GB,Newcastle,04/08/1994
23036,Reba,Gregory,GB,London,01/12/1966
23037,Royce,Noel,GB,Birmingham,01/06/1967
23038,Trisha,Hopper,GB,Birmingham,06/06/1964
23039,Noreen,Wilson,DE,Munich,05/04/1978
23040,Luella,Kidd,ES,Seville,06/23/1947
23041,Stevie,Bullock,PT,Braga,08/09/1963
23042,Ellen,Burnett,FR,Paris,03/08/1960
23043,Angie,Leon,CH,Lucerne,11/03/1962
23044,Kory,Alston,ES,Seville,03/20/2002
23045,Corey,Bennett,DE,Hamburg,01/02/1966
23046,Samual,Mueller,IE,Cork,09/08/1992
23047,Crystal,Goodman,GB,Newcastle,11/27/1994
23048,Miquel,Dixon,GB,London,05/14/1995
23049,Vito,Lancaster,FR,Paris,01/19/1968
23050,Felecia,Wilkins,BE,Brussels,05/07/1967
23051,Lauren,Cooke,DE,Düsseldorf,03/03/1989
23052,Irwin,Cummings,GB,Liverpool,08/24/2002
23053,Noelle,Dominguez,FR,Lyon,09/16/1950
23054,Salvador,Lester,ES,Barcelona,10/25/1942
23055,Cordell,Moss,GB,London,05/10/2002
23056,Reynaldo,Cunningham,FR,Marseille,05/02/1953
23057,Nicholas,Clayton,PT,Lisbon,10/25/1966
23058,Bessie,Stephens,FR,Marseille,01/07/1970
23059,Mark,Moreno,GB,Birmingham,09/27/1961
23060,Micheal,Tran,PT,Lisbon,01/18/1962
23061,Nichole,Charles,IE,Tralee,08/17/1990
23062,Julie,Stark,FR,Toulouse,07/08/1995
23063,Carol,Strickland,ES,Seville,11/21/1944
23064,Jewel,Blake,FR,Marseille,02/04/2000
23065,Cara,Meyer,IT,Rome,02/06/1968
23066,Dewayne,Acosta,GB,Newcastle,03/26/1943
23067,Eusebio,Burt,IE,Limerick,02/06/1963
23068,Glenna,May,CH,Zürich,02/10/1992
23069,German,Barber,IT,Rome,03/10/1984
23070,Freda,Case,GB,Birmingham,02/24/1967
23071,Sharlene,Conway,IE,Cork,07/26/1946
23072,Chris,Sloan,PT,Porto,09/15/1968
23073,Isabella,Dixon,CH,Geneva,03/02/1991
23074,Chauncey,Gardner,IT,Naples,05/22/1998
23075,Tina,Hooper,PT,Lisbon,08/04/1981
23076,Devon,Shaffer,DE,Munich,09/17/1989
23077,Lesley,Tillman,IT,Catania,08/27/1998
23078,Jaclyn,Walker,GB,Liverpool,06/11/1943
23079,Marco,Conrad,DE,Dresden,06/22/1959
23080,Alejandra,Graves,ES,Murcia,04/05/1953
23081,Carey,Thompson,FR,Paris,11/15/1977
23082,Pat,Brown,ES,Zaragoza,11/21/1994
23083,Maxwell,Clemons,PT,Porto,10/25/1962
23084,Greta,Oliver,FR,Toulouse,10/10/1961
23085,Rosario,McIntosh,GB,Liverpool,06/08/1950
23086,Delmar,Shepherd,DE,Düsseldorf,05/19/1969
23087,Horace,Marshall,DE,Düsseldorf,01/04/1996
23088,Mattie,Hickman,FR,Toulouse,05/13/1986
23089,Carey,Salazar,IE,Dublin,07/04/1965
23090,Estelle,Lawson,DE,Düsseldorf,01/21/1985
23091,Angelina,Hubbard,ES,Barcelona,07/20/1962
23092,Mavis,Ellison,DE,Bonn,10/25/1980
23093,Luke,Gilliam,FR,Paris,01/03/1994
23094,Kennith,Valencia,IE,Tralee,01/17/1956
23095,Armand,Watts,ES,Valencia,06/12/1953
23096,Bryant,Vasquez,FR,Toulouse,03/26/1988
23097,Sasha,Frost,GB,Newcastle,11/07/1958
23098,Drew,Gay,ES,Barcelona,01/09/1951
23099,Gladys,Lindsey,FR,Paris,11/27/1949
23100,Maureen,Turner,CH,Geneva,08/27/1992
23101,Edna,Castillo,BE,Brussels,04/12/1945
23102,Virgilio,Watts,IE,Dublin,03/13/1996
23103,Neva,Fletcher,FR,Nantes,03/10/1952
23104,Octavio,Clarke,IE,Cork,03/27/1990
23105,Stephanie,Salinas,IE,Limerick,04/19/2002
23106,Demarcus,Horne,GB,Bristol,03/03/1950
23107,Judy,Atkins,IT,Naples,10/26/1988
23108,Rufus,Melendez,NL,Amsterdam,06/07/1960
23109,Vicky,Moses,DE,Munich,01/02/1965
23110,Lauren,Whitehead,DE,Munich,06/09/1985
23111,Clark,Robertson,IT,Palermo,01/05/1956
23112,Paula,Hickman,DE,Bonn,06/07/2002
23113,Stephanie,Potts,CH,Zürich,02/07/1949
23114,Martha,Trujillo,NL,Amsterdam,01/23/1985
23115,Hershel,Davis,GB,Manchester,09/14/1971
23116,Dora,Fitzpatrick,IE,Tralee,02/23/1990
23117,Zane,Wynn,GB,Birmingham,03/25/1953
23118,Boris,Leblanc,GB,Manchester,02/24/1963
23119,Rosie,Hart,IE,Waterford,07/13/1969
23120,Burl,Franco,IE,Limerick,10/10/1964
23121,Alyce,Kemp,GB,Manchester,09/06/1946
23122,Kay,Lynch,PT,Lisbon,11/16/2002
23123,Melva,Henderson,GB,Liverpool,09/01/1946
23124,Mervin,Schmidt,PT,Lisbon,06/01/2001
23125,Jeff,Ingram,BE,Brussels,06/26/2000
23126,Ina,Ray,DE,Bonn,03/08/1987
23127,Gino,Perez,PT,Porto,04/20/1977
23128,Stefanie,Erickson,FR,Marseille,03/25/1986
23129,Nelson,Hernandez,IE,Cork,03/22/1965
23130,Francesco,Calhoun,FR,Lyon,05/02/1978
23131,Lavonne,Massey,PT,Lisbon,03/03/1953
23132,Aubrey,Willis,IT,Rome,01/12/1977
23133,Angela,Hernandez,IT,Catania,10/03/2001
23134,Dale,Beard,FR,Paris,04/11/1950
23135,Glenn,Hancock,NL,Rotterdam,04/15/1996
23136,Darrel,Hyde,DE,Hamburg,08/07/1944
23137,Judith,Santiago,IT,Bologna,05/17/1964
23138,Reid,Armstrong,ES,Barcelona,05/13/1947
23139,Liz,Gregory,IT,Catania,08/10/1998
23140,Lourdes,Barber,FR,Marseille,11/06/1971
23141,Francis,Carroll,GB,Leeds,08/03/1954
23142,Elvia,Stevens,GB,Leeds,11/17/1953
23143,Lacey,Fowler,PT,Porto,02/06/1999
23144,Beau,Collier,NL,Amsterdam,02/04/1953
23145,Jana,Sanford,GB,London,08/14/1989
23146,Man,Torres,ES,Barcelona,02/17/2000
23147,Olen,Nelson,PT,Lisbon,04/24/1997
23148,Stephen,Joyner,GB,Manchester,05/18/1974
23149,Bridgette,Fischer,PT,Lisbon,01/02/1975
23150,Abigail,Nelson,IT,Bologna,09/14/1970
23151,Elisa,Erickson,GB,Liverpool,08/11/1954
23152,Buddy,Gordon,IT,Naples,11/02/1944
23153,Carrol,Logan,GB,Manchester,06/27/1952
23154,Faith,Petty,DE,Hamburg,01/24/1948
23155,Odis,Howell,IT,Catania,04/03/1965
23156,Cassandra,Beach,GB,Liverpool,09/04/1999
23157,Federico,Matthews,ES,Barcelona,07/06/1965
23158,Alexandra,Estrada,ES,Barcelona,08/13/1955
23159,Tania,Day,DE,Munich,04/04/1966
23160,Osvaldo,Greer,PT,Porto,06/02/1957
23161,Donny,Colon,GB,Liverpool,09/17/1946
23162,Reed,Fitzgerald,GB,London,09/09/2002
23163,Jewel,Alvarado,ES,Valencia,08/09/1989
23164,Maryann,Snider,FR,Paris,10/20/1989
23165,Claudio,Guy,GB,Bristol,09/20/1968
23166,Garth,Hardin,NL,Amsterdam,10/14/1998
23167,Theresa,Pitts,IT,Milan,04/09/1967
23168,Harland,Burton,FR,Paris,01/23/1995
23169,Jeannine,Armstrong,ES,Seville,03/02/1969
23170,Penny,Charles,GB,London,02/13/1942
23171,Dale,Benson,BE,Brussels,06/15/1990
23172,Danilo,Cline,DE,Dresden,03/27/2002
23173,Lou,Cunningham,PT,Braga,10/15/1967
23174,Gail,Greene,IE,Tralee,07/01/1977
23175,Clarence,Lynch,DE,Bonn,04/16/1995
23176,Jerrod,Owens,FR,Paris,05/13/1962
23177,Magdalena,Roman,FR,Nice,01/24/1946
23178,Elinor,Burke,IT,Bologna,02/17/1959
23179,Bernie,Davidson,DE,Berlin,10/26/1962
23180,Alvin,Price,GB,Liverpool,05/24/1981
23181,Lois,Benjamin,FR,Nice,01/20/1945
23182,Leslie,Chan,PT,Lisbon,08/26/1999
23183,Joaquin,Hurst,CH,Zürich,03/08/1990
23184,Leila,Lowe,DE,Berlin,04/25/1944
23185,Moshe,Watkins,GB,London,09/12/1965
23186,Homer,Davis,DE,Frankfurt,03/15/1945
23187,Josh,Juarez,DE,Berlin,07/17/1976
23188,Lorene,Rivers,PT,Braga,08/01/1985
23189,Elsie,Hutchinson,PT,Lisbon,04/19/1949
23190,Alexandra,Bowen,IE,Limerick,11/02/2000
23191,Ronda,Hogan,DE,Munich,04/14/1946
23192,Fredrick,Klein,DE,Munich,01/26/1988
23193,Garrett,Coleman,GB,Newcastle,01/11/1982
23194,Letitia,Cannon,FR,Nice,06/12/1986
23195,Roxie,Riggs,ES,Barcelona,09/26/1971
23196,Kay,Hammond,IE,Limerick,10/21/2001
23197,Michele,Barry,GB,Leeds,07/25/1957
23198,Kelley,Slater,GB,Bristol,06/08/1975
23199,Marissa,Lara,GB,Liverpool,03/13/1956
23200,Jae,Sweeney,GB,Manchester,11/14/1998
23201,Virginia,Miller,ES,Zaragoza,06/24/1967
23202,Lupe,Moore,DE,Berlin,04/05/2002
23203,Jerrod,Buchanan,DE,Munich,05/05/1980
23204,Hai,Morgan,ES,Madrid,04/23/1943
23205,Ivan,Tucker,IT,Catania,11/02/1951
23206,Walker,Reynolds,ES,Alicante,02/18/1981
23207,Jermaine,Gallegos,FR,Toulouse,07/14/1975
23208,Kristie,Summers,IE,Waterford,06/18/1953
23209,Mia,Baker,ES,Barcelona,04/01/1999
23210,Shannon,Lyons,GB,Leeds,09/03/1979
23211,Nikki,Rosales,DE,Berlin,10/08/1977
23212,Kaye,Estrada,ES,Seville,08/01/1987
23213,Kay,Fox,DE,Bonn,04/27/1998
23214,Mathew,Kennedy,ES,Barcelona,05/20/1993
23215,Anna,Burch,CH,Zürich,01/10/1955
23216,Annie,Bruce,FR,Paris,07/13/1979
23217,Rodger,Moran,GB,Bristol,08/16/1985
23218,Cherie,Kirby,IE,Tralee,05/15/1944
23219,Ramona,Pugh,DE,Cologne,04/13/1946
23220,Zelma,Casey,PT,Lisbon,11/17/1989
23221,Rosella,Lane,IT,Milan,02/26/1978
23222,Michael,Walter,GB,Newcastle,11/15/1957
23223,Lucile,Higgins,IE,Limerick,01/27/1982
23224,Sue,Davidson,FR,Marseille,10/03/1991
23225,Orlando,Ware,FR,Marseille,05/06/1982
23226,Adeline,Wheeler,GB,London,03/12/1968
23227,Chase,Leonard,CH,Zürich,07/01/1995
23228,Aubrey,Duffy,FR,Lyon,08/27/1968
23229,Haley,Chambers,PT,Lisbon,10/11/1963
23230,Brice,Ward,PT,Porto,08/10/1991
23231,Kari,Rivera,IE,Cork,04/21/1953
23232,Matt,Perry,GB,London,10/20/1977
23233,Manuel,Pruitt,IT,Catania,02/02/1990
23234,Mariana,Church,FR,Nice,06/14/1985
23235,Efren,Guerrero,FR,Nantes,06/24/2001
23236,Dolly,Barker,IT,Genoa,06/18/1984
23237,Ezekiel,Burton,FR,Lyon,07/13/1961
23238,Ulysses,OConnor,IT,Genoa,08/26/1976
23239,Moises,Williamson,IE,Cork,01/18/1956
23240,Emma,Crosby,FR,Nantes,06/03/1943
23241,Melissa,Hendricks,DE,Berlin,09/13/1979
23242,Silvia,Golden,ES,Madrid,02/21/1955
23243,Hector,Bryan,DE,Hamburg,06/21/1947
23244,Hai,Golden,IE,Limerick,09/11/1955
23245,Clement,Howard,GB,Newcastle,05/20/1964
23246,Johnnie,Cross,DE,Düsseldorf,08/08/1946
23247,Ben,Rasmussen,IT,Rome,10/20/1959
23248,Vicky,Delaney,ES,Alicante,02/24/1968
23249,Angelique,Singleton,DE,Frankfurt,04/13/1943
23250,Leon,Livingston,DE,Hamburg,02/24/1993
23251,Bob,Pena,IT,Florence,11/24/1947
23252,Marvin,Hinton,FR,Lyon,11/11/1979
23253,Stacey,Sampson,FR,Marseille,08/01/1942
23254,Lucia,Pierce,IE,Dublin,08/05/1973
23255,Althea,Franco,FR,Marseille,01/18/1982
23256,Ernesto,Willis,IT,Catania,02/07/1971
23257,Jospeh,McPherson,ES,Barcelona,11/04/1959
23258,Gilda,McIntyre,GB,Bristol,08/05/1977
23259,Jerome,Gonzales,DE,Düsseldorf,01/04/1998
23260,Lazaro,Koch,GB,Manchester,03/25/1987
23261,Corey,Palmer,IE,Waterford,02/06/1980
23262,Robyn,Collins,FR,Paris,10/07/1979
23263,Maria,Hester,DE,Düsseldorf,10/23/1965
23264,Micheal,McPherson,ES,Madrid,05/09/1968
23265,Vicky,Bennett,DE,Düsseldorf,04/15/1957
23266,Marsha,Robbins,IT,Genoa,02/27/1967
23267,Cornelia,Martin,PT,Porto,06/04/1984
23268,Brittney,Hubbard,FR,Paris,01/10/1986
23269,Brenton,Franks,GB,Liverpool,02/03/1951
23270,Doreen,Wong,CH,Zürich,07/22/1981
23271,Lesley,Rice,GB,Bristol,11/26/1958
23272,Lloyd,Hunter,GB,Manchester,10/16/1976
23273,Sasha,Ratliff,DE,Berlin,10/06/1982
23274,Loyd,Potter,FR,Toulouse,07/22/1996
23275,Jerome,Maxwell,ES,Madrid,07/13/1988
23276,Brant,Collins,CH,Geneva,07/15/1977
23277,Julius,McBride,FR,Lyon,07/15/1992
23278,Erin,Cortez,PT,Lisbon,03/10/1959
23279,Holly,Stout,NL,Rotterdam,11/18/1951
23280,Karina,Evans,PT,Lisbon,03/27/1950
23281,Ethan,Nash,ES,Valencia,01/19/1957
23282,Richie,Guerrero,CH,Zürich,06/05/1950
23283,Art,Good,GB,Leeds,06/25/1973
23284,Von,Galloway,FR,Marseille,01/14/1951
23285,James,Fry,PT,Porto,04/26/1967
23286,Abel,Barrett,CH,Basel,05/14/1966
23287,Valentine,Daniels,IT,Milan,10/04/1977
23288,Johnathon,Acosta,DE,Bonn,01/15/1983
23289,Raymundo,Colon,BE,Antwerp,03/20/1945
23290,Ezequiel,Rocha,IT,Florence,11/06/1997
23291,Lela,Gomez,BE,Brussels,04/05/1958
23292,Alba,Wooten,ES,Seville,10/27/1989
23293,Queen,Peterson,DE,Berlin,06/07/1995
23294,Candy,Banks,IE,Limerick,08/11/1958
23295,Forest,Gibson,IE,Cork,11/13/1967
23296,Darwin,Marquez,ES,Alicante,10/20/1970
23297,Anna,Kerr,IT,Milan,10/05/1983
23298,Ronny,Rivera,GB,Newcastle,09/20/1995
23299,Kirsten,McCullough,DE,Munich,10/01/1950
23300,Ann,Vazquez,ES,Barcelona,05/11/1971
23301,Weston,Lara,DE,Cologne,02/22/1953
23302,Tara,Massey,ES,Barcelona,04/17/1951
23303,Otha,Henderson,ES,Zaragoza,01/16/1955
23304,Royal,Parker,IT,Bologna,07/17/1996
23305,Whitney,McNeil,ES,Madrid,04/04/1947
23306,Leon,Smith,GB,Manchester,03/07/1968
23307,Gordon,OBrien,DE,Cologne,10/07/1949
23308,Effie,Melton,BE,Brussels,09/13/1949
23309,Cherry,Kidd,GB,Bristol,07/16/1962
23310,Alisa,Tate,IT,Palermo,10/16/2000
23311,Thad,Humphrey,CH,Geneva,02/05/2001
23312,Marcel,Rodriquez,FR,Toulouse,04/18/1983
23313,Rob,Rich,DE,Berlin,02/20/1955
23314,Lavonne,Morin,PT,Lisbon,05/20/1981
23315,Jeanne,Carlson,IT,Catania,04/19/1988
23316,Booker,Whitfield,ES,Zaragoza,03/22/1994
23317,Dannie,Kelly,GB,Newcastle,01/10/1948
23318,April,Roy,IT,Catania,01/02/1959
23319,Alexandra,White,FR,Paris,01/03/2002
23320,Mandy,Hyde,GB,Liverpool,08/11/1943
23321,Faye,Fitzgerald,DE,Bonn,11/26/1943
23322,Cherry,Lara,ES,Alicante,09/09/1989
23323,Jerold,McConnell,GB,Birmingham,03/05/1956
23324,Shayne,Alvarez,ES,Barcelona,08/09/1961
23325,Danny,Greer,GB,Birmingham,01/06/1961
23326,Elma,Torres,DE,Berlin,06/08/1959
23327,Mildred,Reeves,FR,Toulouse,10/22/1962
23328,Imogene,Odom,ES,Seville,09/03/1979
23329,Marlene,Patton,GB,Birmingham,11/03/1981
23330,Abdul,Stanley,PT,Porto,06/18/1994
23331,Charlie,Morgan,GB,Liverpool,08/04/1985
23332,Jolene,Carson,IT,Bologna,08/04/1977
23333,Linda,Francis,GB,Manchester,05/06/1969
23334,Bruce,Douglas,DE,Munich,10/12/1965
23335,Delia,Jackson,DE,Frankfurt,07/01/1968
23336,Ben,Oneal,IT,Rome,10/08/1989
23337,Bonita,Chaney,GB,Newcastle,11/21/1962
23338,Bruno,Mclean,ES,Madrid,05/06/1996
23339,Galen,McClain,PT,Lisbon,07/12/1953
23340,Norris,Lang,ES,Barcelona,10/26/1986
23341,Cornelia,Jensen,DE,Munich,09/07/1943
23342,Donald,Oneil,FR,Lyon,04/14/1989
23343,Haywood,Barker,IE,Tralee,10/18/1948
23344,Otis,Boone,IT,Rome,05/13/1960
23345,Miguel,Aguilar,GB,Manchester,01/10/1953
23346,Kris,Ferguson,GB,Newcastle,05/25/1956
23347,Mathew,Key,CH,Lucerne,01/26/1967
23348,Noelle,Heath,FR,Marseille,11/06/1984
23349,Winifred,Perez,DE,Düsseldorf,09/21/1952
23350,Cheryl,Mills,BE,Brussels,05/20/1970
23351,Mose,Saunders,DE,Hamburg,07/20/1978
23352,Wilburn,Irwin,ES,Zaragoza,06/20/1957
23353,Winifred,Hester,CH,Basel,01/22/1964
23354,Edwina,Castaneda,GB,Liverpool,10/25/1956
23355,Rodger,Moore,CH,Basel,09/18/1972
23356,Flossie,Simon,ES,Seville,09/12/1984
23357,Mamie,Kelley,NL,Rotterdam,08/22/1998
23358,Bertram,Ayers,FR,Marseille,01/12/1991
23359,Cecelia,Hull,GB,London,05/15/1997
23360,Arnulfo,Bryan,FR,Paris,07/24/1986
23361,Angel,Garcia,IE,Tralee,06/08/1969
23362,Cristobal,Rios,ES,Madrid,03/23/1976
23363,Florine,Fleming,ES,Alicante,11/05/1996
23364,Frankie,Whitley,DE,Munich,11/01/1951
23365,Benedict,Vaughn,CH,Basel,05/11/1989
23366,Cecilia,Oneill,IE,Limerick,09/12/1999
23367,Benjamin,Armstrong,CH,Zürich,06/06/1962
23368,Gayle,Pugh,PT,Lisbon,03/26/1945
23369,Dixie,Calderon,IT,Florence,07/22/1989
23370,Marva,Fletcher,GB,Leeds,07/22/1966
23371,Alicia,Roach,GB,London,05/05/1985
23372,Michael,Miranda,FR,Paris,01/26/1947
23373,Louella,Gaines,FR,Lyon,08/13/1953
23374,Juliana,Petty,GB,Manchester,03/27/1951
23375,Shanna,Spears,FR,Nantes,02/01/1967
23376,Gerardo,Hardy,PT,Porto,04/17/2002
23377,Kathy,Benton,DE,Frankfurt,04/09/1973
23378,Anton,Duke,IE,Waterford,01/05/1987
23379,Linda,Day,DE,Hamburg,08/03/1994
23380,Manual,Leon,CH,Geneva,02/25/1961
23381,Teodoro,Schwartz,ES,Murcia,08/04/1952
23382,Hong,McGowan,CH,Lucerne,01/01/1958
23383,Tara,Roberts,IE,Waterford,03/24/1966
23384,Gloria,Knox,FR,Lyon,09/27/1988
23385,Gayle,Franks,IT,Rome,11/25/1952
23386,Morris,Foley,IT,Rome,07/27/1948
23387,Sheryl,Harmon,IE,Limerick,09/16/1976
23388,Roberto,Gates,ES,Barcelona,11/23/1975
23389,Gale,Brewer,ES,Barcelona,07/13/1997
23390,Jeromy,Haynes,PT,Lisbon,06/04/1998
23391,Cathleen,Ramirez,IE,Limerick,06/12/1943
23392,Curt,Burgess,FR,Lyon,03/05/1968
23393,Willy,Cunningham,IE,Limerick,08/24/1963
23394,Glenda,Terry,CH,Zürich,01/05/1980
23395,Mitchell,Noel,ES,Barcelona,03/17/1987
23396,Sondra,Tyler,ES,Alicante,10/03/1990
23397,Burl,Puckett,ES,Barcelona,06/09/1984
23398,Kim,Livingston,ES,Zaragoza,08/03/1966
23399,Enrique,Chapman,BE,Antwerp,07/17/1967
23400,Cristobal,Dillon,PT,Porto,02/06/1984
23401,Ernesto,Lang,GB,Leeds,01/21/1946
23402,Christian,Francis,ES,Barcelona,04/04/1972
23403,Elisabeth,Alford,FR,Marseille,02/17/1973
23404,Horacio,Abbott,PT,Braga,01/21/1994
23405,Titus,Haney,IE,Limerick,02/09/1968
23406,Laverne,Roman,GB,London,05/24/2002
23407,Bobbie,Forbes,DE,Munich,01/18/1979
23408,Young,Schmidt,ES,Barcelona,03/03/1945
23409,Seth,Sheppard,DE,Munich,02/27/1987
23410,Forest,Richmond,DE,Düsseldorf,10/16/1959
23411,Kimberley,Boone,GB,Liverpool,05/16/1966
23412,Rolf,Justice,ES,Valencia,02/23/1961
23413,Mel,Hines,IT,Genoa,03/18/1968
23414,Tomas,Cain,ES,Madrid,01/01/1969
23415,Michelle,Willis,PT,Lisbon,08/05/1995
23416,Reba,Henry,FR,Toulouse,04/14/1971
23417,Shayne,McIntosh,ES,Seville,10/06/1972
23418,Darron,Conway,PT,Lisbon,06/05/1986
23419,Cherie,Day,ES,Seville,03/17/1978
23420,Bessie,Shannon,DE,Bonn,08/18/1963
23421,Dewitt,Orr,IT,Milan,04/02/1956
23422,Pam,Jimenez,FR,Lyon,11/27/1977
23423,Joseph,Riggs,FR,Marseille,11/18/2001
23424,Tyson,Valencia,CH,Geneva,06/06/1979
23425,Seth,Hester,DE,Bonn,05/05/1986
23426,Krista,Velez,IE,Dublin,06/19/2000
23427,Felix,Barron,FR,Nice,06/12/1980
23428,Stacie,Keller,IT,Rome,09/17/1953
23429,Rebecca,Farmer,FR,Lyon,03/13/1947
23430,Danilo,Harris,ES,Barcelona,01/20/1947
23431,Pablo,Small,ES,Madrid,03/25/1971
23432,Alba,Fox,DE,Frankfurt,08/18/1978
23433,Marietta,Melton,PT,Lisbon,11/20/1980
23434,Russell,Coleman,CH,Zürich,07/08/1949
23435,Reyna,Baird,IE,Cork,09/06/1973
23436,Jeannette,Hess,FR,Nice,08/26/1971
23437,Florine,Holder,ES,Madrid,02/19/1999
23438,Lauri,Fox,CH,Geneva,04/14/1963
23439,Duncan,Erickson,GB,Birmingham,06/15/1995
23440,Cedrick,Adkins,GB,Birmingham,09/20/1992
23441,Colby,Gregory,DE,Düsseldorf,11/11/1986
23442,Susana,Gilmore,DE,Frankfurt,05/14/1967
23443,Wilfredo,Tran,FR,Lyon,05/19/1964
23444,Ila,Stevens,DE,Bonn,10/13/1974
23445,Roxanne,Barry,FR,Paris,05/25/1944
23446,Donna,Singleton,IT,Naples,05/16/1974
23447,Wilmer,Dickerson,FR,Nantes,08/09/1966
23448,Elden,Cash,ES,Barcelona,09/05/1984
23449,Ian,Pugh,FR,Nice,05/21/1950
23450,Brian,Green,GB,London,09/08/1954
23451,Tracie,Montgomery,BE,Antwerp,09/27/1947
23452,Winford,Diaz,ES,Bilbao,09/25/1954
23453,Stacy,Wells,CH,Geneva,03/04/1973
23454,Lynne,Pittman,DE,Bonn,01/21/1955
23455,Aurelio,Blake,PT,Lisbon,04/05/1971
23456,Daron,Morales,IT,Catania,08/14/1945
23457,Gonzalo,Howard,NL,Rotterdam,01/22/1965
23458,Lisa,Miller,DE,Berlin,02/01/1954
23459,Anderson,Curry,GB,Bristol,09/09/1948
23460,Stacy,Floyd,GB,Liverpool,01/07/1992
23461,Shannon,Sheppard,IT,Bologna,03/22/1947
23462,Sydney,Pittman,DE,Hamburg,07/18/1959
23463,Tommy,Hudson,IE,Limerick,05/03/1945
23464,Nancy,Cobb,BE,Antwerp,04/21/1970
23465,Eliseo,Scott,DE,Düsseldorf,04/10/1986
23466,Herman,Porter,IE,Dublin,05/19/1977
23467,Angelia,Pickett,FR,Nantes,11/22/1998
23468,Willis,Shelton,CH,Geneva,04/15/1950
23469,Valentine,McClure,IE,Cork,05/04/1966
23470,Gerardo,Patel,PT,Lisbon,01/11/1963
23471,Carly,Cabrera,BE,Brussels,03/18/1959
23472,Gustavo,Farley,ES,Seville,10/14/1991
23473,Cathy,Stout,PT,Lisbon,11/03/1983
23474,Jeffrey,Brown,IE,Waterford,01/07/1953
23475,Cedrick,Miranda,IE,Tralee,03/13/1993
23476,Beverly,Glover,IE,Waterford,08/23/1994
23477,Lenard,Brooks,IE,Cork,05/06/1952
23478,Ivory,Fox,DE,Munich,06/03/1978
23479,Dane,York,DE,Munich,09/17/2001
23480,Queen,Daugherty,IT,Palermo,04/07/1946
23481,Alma,McMahon,DE,Berlin,11/20/1983
23482,Miranda,West,GB,Birmingham,09/10/1974
23483,Romeo,Brady,DE,Düsseldorf,01/08/1977
23484,Daryl,May,CH,Basel,05/16/1952
23485,Wm,Noel,FR,Marseille,11/26/1995
23486,Herbert,Gillespie,FR,Paris,09/21/1980
23487,Wade,Cameron,GB,Birmingham,07/17/1988
23488,Arden,Porter,IT,Florence,02/18/1960
23489,Michale,Diaz,IT,Naples,01/05/1959
23490,Len,Wilkins,DE,Hamburg,04/06/1971
23491,Milford,Mosley,NL,Rotterdam,06/15/1986
23492,Leif,Lucas,CH,Zürich,07/03/1982
23493,Hollis,Hawkins,GB,Newcastle,04/12/1991
23494,Hosea,Mack,BE,Brussels,01/24/1949
23495,Mandy,Shaw,PT,Lisbon,05/22/1946
23496,Karla,Crawford,ES,Zaragoza,04/20/1945
23497,Mavis,Middleton,FR,Lyon,10/21/1990
23498,Simone,Alexander,DE,Munich,08/01/1952
23499,Lakeisha,Roach,IE,Tralee,04/25/1982
23500,Taylor,Combs,FR,Paris,02/09/1982
23501,Kristin,Dean,DE,Düsseldorf,03/10/1975
23502,Emma,Young,GB,Manchester,08/09/1951
23503,Walker,Love,FR,Marseille,08/19/1997
23504,Rusty,Kelley,GB,Liverpool,09/13/2002
23505,Hugh,Ryan,CH,Lucerne,07/04/1950
23506,Georgia,Schultz,GB,Bristol,05/15/1951
23507,Monty,Robles,GB,Liverpool,06/25/1992
23508,Dionne,Rivas,FR,Nice,03/26/2000
23509,Emery,Swanson,DE,Düsseldorf,10/17/1948
23510,Danny,Shaffer,IT,Bologna,05/23/1962
23511,Robin,Bartlett,PT,Lisbon,09/20/2001
23512,Mindy,Bradley,ES,Barcelona,03/26/1951
23513,Brandie,Scott,GB,Liverpool,04/21/1955
23514,Jonah,Summers,IE,Cork,10/19/1948
23515,Ralph,Sampson,DE,Düsseldorf,06/27/1995
23516,Nora,Bowman,PT,Porto,07/09/1983
23517,Jarrett,Nunez,ES,Murcia,01/04/1981
23518,Wilfred,William,DE,Munich,10/14/1987
23519,Isiah,McKee,IT,Catania,05/15/1986
23520,Gaylord,Wyatt,CH,Basel,02/22/1954
23521,Bert,Oneill,FR,Lyon,11/05/1942
23522,Candy,Hunt,ES,Barcelona,05/03/1955
23523,Nelda,Richard,IT,Naples,10/21/1947
23524,Leonard,Henderson,GB,Manchester,04/27/1968
23525,Todd,Kirk,IT,Catania,01/15/1966
23526,Desmond,Roman,IE,Dublin,10/09/1968
23527,Erick,Garza,PT,Porto,06/25/1964
23528,Kim,Webster,GB,London,08/03/1969
23529,Royce,Golden,FR,Nantes,02/07/1953
23530,Jordan,Vega,IE,Dublin,11/18/1988
23531,Traci,Black,PT,Porto,04/24/1960
23532,Jolene,Wilson,DE,Frankfurt,01/21/1955
23533,Tammie,Salinas,ES,Alicante,03/11/1963
23534,Samuel,Rosa,DE,Bonn,07/18/1976
23535,Odell,Weiss,NL,Rotterdam,02/03/1973
23536,Gail,Gonzales,DE,Frankfurt,10/23/1944
23537,Murray,Briggs,DE,Düsseldorf,07/16/1982
